occurs_at;headline;headline_initial;sub_category_id;rating;source;valid;description;sub_category_name;month;source_url
20/04/2017;Début des championnats d’Europe de judo à Varsovie (Pol);20 au 23 avril, Championnats d’Europe à Varsovie (Pol);38;2;Le Parisien;;;Sports de combat;4;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
21/04/2017;Début du procès d'un homme pour des tags antisémites sur une école de Montreuil - Tribunal correctionnel - Bobigny;Le 21/04 - Procès d'un homme pour des tags antisémites sur une école de Montreuil - Tribunal correctionnel - Bobigny;26;5;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
22/04/2017;Journée internationale de la Terre nourricière;Journée internationale de la Terre nourricière (A/RES/63/278);23;2;ONU;;;Environnement;4;
22/04/2017;Pic d'activité de la pluie d'étoiles filantes des Lyrides;;18;2;Futura Sciences;;;Sciences;4;http://www.futura-sciences.com/sciences/actualites/astronomie-10-evenements-astronomiques-vont-marquer-2017-65785/
23/04/2017;Journée mondiale du livre et du droit d'auteur;Journée mondiale du livre et du droit d'auteur (UNESCO 28 C/Résolution 3.18);6;3;ONU;;;Littérature;4;
23/04/2017;Journée de la langue anglaise;Journée de la langue anglaise;21;2;ONU;;;Diversité;4;
23/04/2017;Journée de la langue espagnole ;Journée de la langue espagnole ;21;2;ONU;;;Diversité;4;
23/04/2017;23 avril, Liège-Bastogne-Liège;23 avril, Liège-Bastogne-Liège;34;4;Le Parisien;;;Cyclisme;4;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
24/04/2017;Début du procès des parents de Bastien décédé dans une machine à laver - Cour d'assises d'appel - Paris;Du 24 au 28/04 - Procès des parents de Bastien décédé dans une machine à laver - Cour d'assises d'appel - Paris;26;4;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
24/04/2017;Reprise des cours - fin des vacances de printemps- Zone B;;44;5;Kalendrier.com;;;Vacances;4;https://www.kalendrier.com/vacances-scolaires/2017-2018.html
24/04/2017;Fête musulmane de Lailat al Miraj (Al-Isra).;;46;1;Kaendrier.com;;;Jours spéciaux;4;https://www.kalendrier.com/fetes-musulmanes.html
25/04/2017;Journée mondiale contre le paludisme;Journée mondiale contre le paludisme [OMS];29;2;ONU;;;Santé;4;
25/04/2017;Jugement de Robert Ménard pour incitation à la haine - Tribunal correctionnel - Paris;Le 25/04 - Jugement de Robert Ménard pour incitation à la haine - Tribunal correctionnel - Paris;26;4;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
25/04/2017;Début du procès de Francis Heaulme pour le double meurtre de Montigny-lès-Metz - Cour d'assises - Metz;Du 25/04 au 18/05 - Procès de Francis Heaulme pour le double meurtre de Montigny-lès-Metz - Cour d'assises - Metz;26;5;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
25/04/2017;Fête nationale de l'Italie (fête de la libération).;Fête de la libération.;45;2;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-99
26/04/2017;Journée mondiale de la propriété intellectuelle;Journée mondiale de la propriété intellectuelle [OMPI];26;2;ONU;;;Justice;4;
26/04/2017;Journée internationale de commémoration de la catastrophe de Tchernobyl;Journée internationale de commémoration de la catastrophe de Tchernobyl (A/71/L.28);23;2;ONU;;;Environnement;4;
26/04/2017;Fête nationale de la Tanzanie.;;45;2;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-195
27/04/2017;Décision pour les deux supporters bastiais poursuivis pour violences - Cour d'appel - Reims;Le 27/04 - Décision pour les deux supporters bastiais poursuivis pour violences - Cour d'appel - Reims;26;4;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
27/04/2017;Début du procès de Robert Plant pour le meurtre d'une joggeuse - Cour d'assises - Nîmes;Les 27 et 28/04 - Procès de Robert Plant pour le meurtre d'une joggeuse - Cour d'assises - Nîmes;26;4;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
27/04/2017;Fête nationale de l'Afrique du Sud  (première élection démocratique en 1994).;Première élection démocratique en 1994.;45;2;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-3
27/04/2017;Fête nationale des Pays-Bas (fête du Roi);Fête du Roi (si la fête tombe un dimanche, elle est avancée au samedi.);45;4;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-158
27/04/2017;Fête nationale de la Sierra Leone (anniversaire de l'indépendance).;Anniversaire de l'indépendance.;45;2;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-181
27/04/2017;Fête nationale du Togo (déclaration d'indépendance en 1957).;Déclaration d'indépendance en 1957.;45;2;Wikipedia;;;Fêtes étrangères;4;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-200
27/04/2017;Début de la Foire de Paris (Paris Expo Porte de Versailles).;27/04-08/05 ▸ Foire de Paris, Paris Expo Porte de Versailles;0;5;Atout France;;;Culture;4;PDF
28/04/2017;Journée mondiale pour la sécurité et la santé au travail ;Journée mondiale pour la sécurité et la santé au travail ;29;3;ONU;;;Santé;4;
28/04/2017;Décision pour Arlette Ricci poursuivie pour fraude fiscale - Cour d'appel - Paris;Le 28/04 - Décision pour Arlette Ricci poursuivie pour fraude fiscale - Cour d'appel - Paris;26;2;PJ;;;Justice;4;http://www.pressejudiciaire.fr/10.html
29/04/2017;Journée du souvenir dédiée à toutes les victimes de la guerre chimique;Journée du souvenir dédiée à toutes les victimes de la guerre chimique (OPCW C-10/5);25;2;ONU;;;International;4;
30/04/2017;Journée internationale du jazz;Journée internationale du jazz (UNESCO 36 C/Résolution 39);7;2;ONU;;;Musique;4;
01/05/2017;Fête nationale des  Îles Marshall (fête de la Constitution de 1979).;Fête de la Constitution de 1979.;45;2;Wikipedia;;;Fêtes étrangères;5;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-129
01/05/2017;Fête du travail;;41;5;Kalendrier.com;;;Jours fériés;5;https://www.kalendrier.com/jours-feries/2017.html
01/05/2017;Début des festivités du mois de mai pour le 500e anniversaire de la naissance du Havre.;Le Havre 2017: célébration du 500e anniversaire de la naissance du Havre;24;4;Atout France;;;Histoire;5;PDF
02/05/2017;Journée mondiale du thon;Journée mondiale du thon (A/RES/71/124);23;1;ONU;;;Environnement;5;
02/05/2017;Début du procès de plusieurs médias pour la publication de photos de Kate Midleton - Tribunal correctionnel - Nanterre;Le 2/05 - Procès de plusieurs médias pour la publication de photos de Kate Midleton - Tribunal correctionnel - Nanterre;26;3;PJ;;;Justice;5;http://www.pressejudiciaire.fr/10.html
02/05/2017;Reprise des cours - fin des vacances de printemps- Zone A;;44;5;Kalendrier.com;;;Vacances;5;https://www.kalendrier.com/vacances-scolaires/2017-2018.html
02/05/2017;Festival Terre de Blues à Marie Galante, Guadeloupe.;02-05 ▸Festival Terre de Blues à Marie Galante, Guadeloupe;7;3;Atout France;;;Musique;5;PDF
03/05/2017;Journée mondiale de la liberté de la presse;Journée mondiale de la liberté de la presse (UNESCO 26 C/Résolution 4.3);17;4;ONU;;;Médias;5;
03/05/2017;Fête nationale d'israël (jour de l'Indépendance selon l'ONU).;3 mai, jour de l'Indépendance selon l'ONU2;45;4;Wikipedia;;;Fêtes étrangères;5;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-97
03/05/2017;Fête nationale de la Pologne (proclamation de la Constitution polonaise du 3 mai 1791).;Proclamation de la Constitution polonaise du 3 mai 1791;45;2;Wikipedia;;;Fêtes étrangères;5;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-161
03/05/2017;Salon révélation biennale internationale métiers d’art et création au Grand Palais à Paris.;03-08 ▸ Salon révélation biennale internationale métiers d’art et création au Grand Palais, Paris;1;5;Atout France;;;Beaux-arts;5;PDF
05/05/2017;Début des Mondiaux de hockey sur glace à Paris et Cologne;5 au 21 mai, Mondiaux à Paris et Cologne;0;3;Le Parisien;;;Sport;5;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
06/05/2017;26e et dernière journée du championnat de France;6 mai, 26e journée de la phase aller;37;3;Le Parisien;;;Rugby;5;http://www.leparisien.fr/sports/calendrier-sportif-02-01-2017-6514680.php
08/05/2017;Journées du souvenir et de la réconciliation en l'honneur des morts de la Seconde Guerre mondiale (avec le 9 mai);Journées du souvenir et de la réconciliation en l'honneur des morts de la Seconde Guerre mondiale (A/RES/59/26);24;5;ONU;;;Histoire;5;
08/05/2017;Célébration de la victoire de 1945;;41;5;Kalendrier.com;;;Jours fériés;5;https://www.kalendrier.com/jours-feries/2017.html
09/05/2017;Journée de l'Europe, célébration de la déclaration de Robert Schuman.;Journée de l'Europe, célébration de la déclaration de Robert Schuman.;45;5;Wikipedia;;;Fêtes étrangères;5;https://fr.wikipedia.org/wiki/Liste_de_f%C3%AAtes_nationales#cite_note-ONU-217
10/05/2017;Journée mondiale des oiseaux migrateurs;Journée mondiale des oiseaux migrateurs [PNUE];23;3;ONU;;;Environnement;5;
11/05/2017;Début du procès de Securitas pour le licenciement abusif de 4 agents de sécurité - Conseil des prud'hommes - Bobigny;Le 11/05 - Procès de Securitas pour le licenciement abusif de 4 agents de sécurité - Conseil des prud'hommes - Bobigny;26;3;PJ;;;Justice;5;http://www.pressejudiciaire.fr/10.html
11/05/2017;Début du procès d'un responsable des Restos du Coeur de Pantin pour une fausse agression - Tribunal correctionnel - Bobigny;Le 11/05 - Procès d'un responsable des Restos du Coeur de Pantin pour une fausse agression - Tribunal correctionnel - Bobigny;26;3;PJ;;;Justice;5;http://www.pressejudiciaire.fr/10.html
12/05/2017;Fête musulmane de Laylat ul Bara'ah (fête musulmane);;46;1;Kaendrier.com;;;Jours spéciaux;5;https://www.kalendrier.com/fetes-musulmanes.html
